country,iso_alpha3,region,sub_region,year,avg_sea_level_change_rate,avg_sea_level_change_value,pop_hi_tide,pop_coast_flood
Tanzania,TZA,Africa,Sub-Saharan Africa,2050,1.54,214.65,0.31,0.58
Tanzania,TZA,Africa,Sub-Saharan Africa,2060,1.66,271.45,NA,NA
Tanzania,TZA,Africa,Sub-Saharan Africa,2070,1.88,338.55,NA,NA
Tanzania,TZA,Africa,Sub-Saharan Africa,2080,2.04,415.3,NA,NA
Tanzania,TZA,Africa,Sub-Saharan Africa,2090,2.11,490.75,NA,NA
Tanzania,TZA,Africa,Sub-Saharan Africa,2100,2.13,570.4,0.38,0.69
Tanzania,TZA,Africa,Sub-Saharan Africa,2110,2.06,650.25,NA,NA
Tanzania,TZA,Africa,Sub-Saharan Africa,2120,2.03,727.2,NA,NA
Tanzania,TZA,Africa,Sub-Saharan Africa,2130,2.01,802.65,NA,NA
Tanzania,TZA,Africa,Sub-Saharan Africa,2140,1.97,877.4,NA,NA
Tanzania,TZA,Africa,Sub-Saharan Africa,2150,1.94,951.35,NA,NA
Thailand,THA,Asia,South-eastern Asia,2020,2.79,49.16,1.6,8
Thailand,THA,Asia,South-eastern Asia,2030,3.08,92,NA,NA
Thailand,THA,Asia,South-eastern Asia,2040,3.59,140.74,NA,NA
Thailand,THA,Asia,South-eastern Asia,2050,4.08,203.77,6.3,11
Thailand,THA,Asia,South-eastern Asia,2060,4.6,263.9,NA,NA
Thailand,THA,Asia,South-eastern Asia,2070,4.87,336.58,NA,NA
Thailand,THA,Asia,South-eastern Asia,2080,5.13,407.81,NA,NA
Thailand,THA,Asia,South-eastern Asia,2090,5.71,484.87,NA,NA
Thailand,THA,Asia,South-eastern Asia,2100,5.73,572.71,12,14
Thailand,THA,Asia,South-eastern Asia,2110,5.37,650.58,NA,NA
Thailand,THA,Asia,South-eastern Asia,2120,5.3,728.16,NA,NA
Thailand,THA,Asia,South-eastern Asia,2130,5.24,804.71,NA,NA
Thailand,THA,Asia,South-eastern Asia,2140,5.16,879.94,NA,NA
Thailand,THA,Asia,South-eastern Asia,2150,5.06,954.45,NA,NA
Timor-Leste,TLS,Asia,South-eastern Asia,2020,3.8,51,NA,NA
Timor-Leste,TLS,Asia,South-eastern Asia,2030,4.4,92.5,NA,NA
Timor-Leste,TLS,Asia,South-eastern Asia,2040,5.4,143,NA,NA
Timor-Leste,TLS,Asia,South-eastern Asia,2050,6.2,209.5,NA,NA
Timor-Leste,TLS,Asia,South-eastern Asia,2060,7,271.5,NA,NA
Timor-Leste,TLS,Asia,South-eastern Asia,2070,7.6,348.5,NA,NA
Timor-Leste,TLS,Asia,South-eastern Asia,2080,7.8,426,NA,NA
Timor-Leste,TLS,Asia,South-eastern Asia,2090,8.4,505,NA,NA
Timor-Leste,TLS,Asia,South-eastern Asia,2100,8.4,591.5,NA,NA
Timor-Leste,TLS,Asia,South-eastern Asia,2110,8,674.5,NA,NA
Timor-Leste,TLS,Asia,South-eastern Asia,2120,8,754.5,NA,NA
Timor-Leste,TLS,Asia,South-eastern Asia,2130,7.8,833,NA,NA
Timor-Leste,TLS,Asia,South-eastern Asia,2140,7.8,911,NA,NA
Timor-Leste,TLS,Asia,South-eastern Asia,2150,7.6,987,NA,NA
Togo,TGO,Africa,Sub-Saharan Africa,2020,3.35,56,0.47,0.48
Togo,TGO,Africa,Sub-Saharan Africa,2030,3.6,104,NA,NA
Togo,TGO,Africa,Sub-Saharan Africa,2040,4.13,156.33,NA,NA
Togo,TGO,Africa,Sub-Saharan Africa,2050,4.58,222.67,0.47,0.49
Togo,TGO,Africa,Sub-Saharan Africa,2060,4.93,282.67,NA,NA
Togo,TGO,Africa,Sub-Saharan Africa,2070,5.25,353.33,NA,NA
Togo,TGO,Africa,Sub-Saharan Africa,2080,5.45,426,NA,NA
Togo,TGO,Africa,Sub-Saharan Africa,2090,5.7,498.33,NA,NA
Togo,TGO,Africa,Sub-Saharan Africa,2100,5.83,576,0.5,0.52
Togo,TGO,Africa,Sub-Saharan Africa,2110,5.8,653,NA,NA
Togo,TGO,Africa,Sub-Saharan Africa,2120,5.73,729.67,NA,NA
Togo,TGO,Africa,Sub-Saharan Africa,2130,5.65,806,NA,NA
Togo,TGO,Africa,Sub-Saharan Africa,2140,5.55,880.33,NA,NA
Togo,TGO,Africa,Sub-Saharan Africa,2150,5.43,953.67,NA,NA
Tonga:Tongatapu,TGO,Africa,Sub-Saharan Africa,2020,4.6,55,NA,NA
Tonga:Tongatapu,TGO,Africa,Sub-Saharan Africa,2030,4.9,104,NA,NA
Tonga:Tongatapu,TGO,Africa,Sub-Saharan Africa,2040,5.6,158,NA,NA
Tonga:Tongatapu,TGO,Africa,Sub-Saharan Africa,2050,6.4,228,NA,NA
Tonga:Tongatapu,TGO,Africa,Sub-Saharan Africa,2060,7.3,290,NA,NA
Tonga:Tongatapu,TGO,Africa,Sub-Saharan Africa,2070,8.2,372,NA,NA
Tonga:Tongatapu,TGO,Africa,Sub-Saharan Africa,2080,8.4,458,NA,NA
Tonga:Tongatapu,TGO,Africa,Sub-Saharan Africa,2090,8.6,538,NA,NA
Tonga:Tongatapu,TGO,Africa,Sub-Saharan Africa,2100,8.7,626,NA,NA
Tonga:Tongatapu,TGO,Africa,Sub-Saharan Africa,2110,8.5,715,NA,NA
Tonga:Tongatapu,TGO,Africa,Sub-Saharan Africa,2120,8.4,800,NA,NA
Tonga:Tongatapu,TGO,Africa,Sub-Saharan Africa,2130,8.3,883,NA,NA
Tonga:Tongatapu,TGO,Africa,Sub-Saharan Africa,2140,8.2,965,NA,NA
Tonga:Tongatapu,TGO,Africa,Sub-Saharan Africa,2150,8,1046,NA,NA
Tunisia,TUN,Africa,Northern Africa,2020,4.07,63.13,0.06,0.07
Tunisia,TUN,Africa,Northern Africa,2030,4.17,106.47,NA,NA
Tunisia,TUN,Africa,Northern Africa,2040,4.99,150.8,NA,NA
Tunisia,TUN,Africa,Northern Africa,2050,5.89,214.27,0.07,0.07
Tunisia,TUN,Africa,Northern Africa,2060,6.23,275.2,NA,NA
Tunisia,TUN,Africa,Northern Africa,2070,6.52,340,NA,NA
Tunisia,TUN,Africa,Northern Africa,2080,6.69,409.07,NA,NA
Tunisia,TUN,Africa,Northern Africa,2090,6.67,476.13,NA,NA
Tunisia,TUN,Africa,Northern Africa,2100,6.92,544.93,0.09,0.1
Tunisia,TUN,Africa,Northern Africa,2110,7.07,608.47,NA,NA
Tunisia,TUN,Africa,Northern Africa,2120,7.01,679.33,NA,NA
Tunisia,TUN,Africa,Northern Africa,2130,6.92,749.2,NA,NA
Tunisia,TUN,Africa,Northern Africa,2140,6.81,817.87,NA,NA
Tunisia,TUN,Africa,Northern Africa,2150,6.69,885.87,NA,NA
Turkey,TUR,Asia,Western Asia,2020,3.3,53.15,0.43,0.46
Turkey,TUR,Asia,Western Asia,2030,3.38,92.07,NA,NA
Turkey,TUR,Asia,Western Asia,2040,4,132.08,NA,NA
Turkey,TUR,Asia,Western Asia,2050,4.73,189.55,0.48,0.52
Turkey,TUR,Asia,Western Asia,2060,5.14,243.42,NA,NA
Turkey,TUR,Asia,Western Asia,2070,5.49,305.13,NA,NA
Turkey,TUR,Asia,Western Asia,2080,5.67,369.42,NA,NA
Turkey,TUR,Asia,Western Asia,2090,5.13,432.58,NA,NA
Turkey,TUR,Asia,Western Asia,2100,5.19,484.38,0.64,0.68
Turkey,TUR,Asia,Western Asia,2110,5.83,541.21,NA,NA
Turkey,TUR,Asia,Western Asia,2120,5.75,605.82,NA,NA
Turkey,TUR,Asia,Western Asia,2130,5.67,669.32,NA,NA
Turkey,TUR,Asia,Western Asia,2140,5.58,731.83,NA,NA
Turkey,TUR,Asia,Western Asia,2150,5.48,793.37,NA,NA
Turkey:North,TUR,Asia,Western Asia,2020,3.6,53,NA,NA
Turkey:North,TUR,Asia,Western Asia,2030,3.65,92,NA,NA
Turkey:North,TUR,Asia,Western Asia,2040,4.3,130,NA,NA
Turkey:North,TUR,Asia,Western Asia,2050,5.2,187,NA,NA
Turkey:North,TUR,Asia,Western Asia,2060,5.7,240,NA,NA
Turkey:North,TUR,Asia,Western Asia,2070,6.1,302,NA,NA
Turkey:North,TUR,Asia,Western Asia,2080,6.3,366,NA,NA
Turkey:North,TUR,Asia,Western Asia,2090,5.7,429,NA,NA
Turkey:North,TUR,Asia,Western Asia,2100,5.7,482,NA,NA
Turkey:North,TUR,Asia,Western Asia,2110,6.35,535,NA,NA
Turkey:North,TUR,Asia,Western Asia,2120,6.3,598.5,NA,NA
Turkey:North,TUR,Asia,Western Asia,2130,6.2,661,NA,NA
Turkey:North,TUR,Asia,Western Asia,2140,6.1,723,NA,NA
Turkey:North,TUR,Asia,Western Asia,2150,6,783.5,NA,NA
Turkmenistan,TKM,Asia,Central Asia,2020,1.34,37.56,NA,NA
Turkmenistan,TKM,Asia,Central Asia,2030,1.38,80.69,NA,NA
Turkmenistan,TKM,Asia,Central Asia,2040,1.48,125,NA,NA
Turkmenistan,TKM,Asia,Central Asia,2050,1.62,177.31,NA,NA
Turkmenistan,TKM,Asia,Central Asia,2060,1.65,228.5,NA,NA
Turkmenistan,TKM,Asia,Central Asia,2070,1.47,278.06,NA,NA
Turkmenistan,TKM,Asia,Central Asia,2080,1.35,321.38,NA,NA
Turkmenistan,TKM,Asia,Central Asia,2090,1.47,363.31,NA,NA
Turkmenistan,TKM,Asia,Central Asia,2100,1.74,413.25,NA,NA
Turkmenistan,TKM,Asia,Central Asia,2110,1.86,462.75,NA,NA
Turkmenistan,TKM,Asia,Central Asia,2120,1.84,519.25,NA,NA
Turkmenistan,TKM,Asia,Central Asia,2130,1.81,575.13,NA,NA
Turkmenistan,TKM,Asia,Central Asia,2140,1.78,630,NA,NA
Turkmenistan,TKM,Asia,Central Asia,2150,1.74,684.25,NA,NA
UK:Great Britain,GBR,Europe,Western Europe,2020,4.03,66.36,NA,NA
UK:Great Britain,GBR,Europe,Western Europe,2030,4.16,109.4,NA,NA
UK:Great Britain,GBR,Europe,Western Europe,2040,4.98,155,NA,NA
UK:Great Britain,GBR,Europe,Western Europe,2050,5.7,216.74,NA,NA
UK:Great Britain,GBR,Europe,Western Europe,2060,5.67,275.74,NA,NA
UK:Great Britain,GBR,Europe,Western Europe,2070,5.62,334.62,NA,NA
UK:Great Britain,GBR,Europe,Western Europe,2080,5.69,395.24,NA,NA
UK:Great Britain,GBR,Europe,Western Europe,2090,6.22,455.43,NA,NA
UK:Great Britain,GBR,Europe,Western Europe,2100,6.52,532.19,NA,NA
UK:Great Britain,GBR,Europe,Western Europe,2110,6.32,567.69,NA,NA
UK:Great Britain,GBR,Europe,Western Europe,2120,6.25,630.74,NA,NA
UK:Great Britain,GBR,Europe,Western Europe,2130,6.16,692.86,NA,NA
UK:Great Britain,GBR,Europe,Western Europe,2140,6.06,753.88,NA,NA
UK:Great Britain,GBR,Europe,Western Europe,2150,5.95,813.88,NA,NA
UK:Northern Ireland,GBR,Europe,Western Europe,2020,2.73,47.67,NA,NA
UK:Northern Ireland,GBR,Europe,Western Europe,2030,2.77,76.67,NA,NA
UK:Northern Ireland,GBR,Europe,Western Europe,2040,3.5,108.67,NA,NA
UK:Northern Ireland,GBR,Europe,Western Europe,2050,4.2,155.67,NA,NA
UK:Northern Ireland,GBR,Europe,Western Europe,2060,4.2,200.67,NA,NA
UK:Northern Ireland,GBR,Europe,Western Europe,2070,4.23,245,NA,NA
UK:Northern Ireland,GBR,Europe,Western Europe,2080,4.27,292.33,NA,NA
UK:Northern Ireland,GBR,Europe,Western Europe,2090,4.73,339.33,NA,NA
UK:Northern Ireland,GBR,Europe,Western Europe,2100,5,401,NA,NA
UK:Northern Ireland,GBR,Europe,Western Europe,2110,4.8,418.67,NA,NA
UK:Northern Ireland,GBR,Europe,Western Europe,2120,4.77,466.67,NA,NA
UK:Northern Ireland,GBR,Europe,Western Europe,2130,4.7,513.33,NA,NA
UK:Northern Ireland,GBR,Europe,Western Europe,2140,4.57,560,NA,NA
UK:Northern Ireland,GBR,Europe,Western Europe,2150,4.5,605.33,NA,NA
UK:Scotland:Islay,GBR,Europe,Western Europe,2020,2.5,47,NA,NA
UK:Scotland:Islay,GBR,Europe,Western Europe,2030,2.7,74,NA,NA
UK:Scotland:Islay,GBR,Europe,Western Europe,2040,3.4,104,NA,NA
UK:Scotland:Islay,GBR,Europe,Western Europe,2050,4.2,152,NA,NA
UK:Scotland:Islay,GBR,Europe,Western Europe,2060,4.1,196,NA,NA
UK:Scotland:Islay,GBR,Europe,Western Europe,2070,4.1,239,NA,NA
UK:Scotland:Islay,GBR,Europe,Western Europe,2080,4.1,284,NA,NA
UK:Scotland:Islay,GBR,Europe,Western Europe,2090,4.5,330,NA,NA
UK:Scotland:Islay,GBR,Europe,Western Europe,2100,4.8,390,NA,NA
UK:Scotland:Islay,GBR,Europe,Western Europe,2110,4.7,404,NA,NA
UK:Scotland:Islay,GBR,Europe,Western Europe,2120,4.6,450,NA,NA
UK:Scotland:Islay,GBR,Europe,Western Europe,2130,4.5,496,NA,NA
UK:Scotland:Islay,GBR,Europe,Western Europe,2140,4.4,540,NA,NA
UK:Scotland:Islay,GBR,Europe,Western Europe,2150,4.3,584,NA,NA
UK:Scotland:Isle of Lewis,GBR,Europe,Western Europe,2020,3,58,NA,NA
UK:Scotland:Isle of Lewis,GBR,Europe,Western Europe,2030,3.15,91,NA,NA
UK:Scotland:Isle of Lewis,GBR,Europe,Western Europe,2040,3.95,126,NA,NA
UK:Scotland:Isle of Lewis,GBR,Europe,Western Europe,2050,4.6,177.5,NA,NA
UK:Scotland:Isle of Lewis,GBR,Europe,Western Europe,2060,4.5,227,NA,NA
UK:Scotland:Isle of Lewis,GBR,Europe,Western Europe,2070,4.3,273.5,NA,NA
UK:Scotland:Isle of Lewis,GBR,Europe,Western Europe,2080,4.4,321,NA,NA
UK:Scotland:Isle of Lewis,GBR,Europe,Western Europe,2090,4.9,371,NA,NA
UK:Scotland:Isle of Lewis,GBR,Europe,Western Europe,2100,5.2,438,NA,NA
UK:Scotland:Isle of Lewis,GBR,Europe,Western Europe,2110,5.05,450,NA,NA
UK:Scotland:Isle of Lewis,GBR,Europe,Western Europe,2120,4.95,500,NA,NA
UK:Scotland:Isle of Lewis,GBR,Europe,Western Europe,2130,4.85,549,NA,NA
UK:Scotland:Isle of Lewis,GBR,Europe,Western Europe,2140,4.75,597,NA,NA
UK:Scotland:Isle of Lewis,GBR,Europe,Western Europe,2150,4.65,644,NA,NA
UK:Scotland:Isle of Mull,GBR,Europe,Western Europe,2020,2.6,48,NA,NA
UK:Scotland:Isle of Mull,GBR,Europe,Western Europe,2030,2.7,76,NA,NA
UK:Scotland:Isle of Mull,GBR,Europe,Western Europe,2040,3.4,108,NA,NA
UK:Scotland:Isle of Mull,GBR,Europe,Western Europe,2050,4.2,154,NA,NA
UK:Scotland:Isle of Mull,GBR,Europe,Western Europe,2060,4.1,198,NA,NA
UK:Scotland:Isle of Mull,GBR,Europe,Western Europe,2070,4,242,NA,NA
UK:Scotland:Isle of Mull,GBR,Europe,Western Europe,2080,4,286,NA,NA
UK:Scotland:Isle of Mull,GBR,Europe,Western Europe,2090,4.6,330,NA,NA
UK:Scotland:Isle of Mull,GBR,Europe,Western Europe,2100,4.8,392,NA,NA
UK:Scotland:Isle of Mull,GBR,Europe,Western Europe,2110,4.7,405,NA,NA
UK:Scotland:Isle of Mull,GBR,Europe,Western Europe,2120,4.6,451,NA,NA
UK:Scotland:Isle of Mull,GBR,Europe,Western Europe,2130,4.5,496,NA,NA
UK:Scotland:Isle of Mull,GBR,Europe,Western Europe,2140,4.4,540,NA,NA
UK:Scotland:Isle of Mull,GBR,Europe,Western Europe,2150,4.3,584,NA,NA
UK:Scotland:Orkney Islands:Mainland,GBR,Europe,Western Europe,2020,3,57,NA,NA
UK:Scotland:Orkney Islands:Mainland,GBR,Europe,Western Europe,2030,3.3,90,NA,NA
UK:Scotland:Orkney Islands:Mainland,GBR,Europe,Western Europe,2040,4,128,NA,NA
UK:Scotland:Orkney Islands:Mainland,GBR,Europe,Western Europe,2050,4.6,178,NA,NA
UK:Scotland:Orkney Islands:Mainland,GBR,Europe,Western Europe,2060,4.3,226,NA,NA
UK:Scotland:Orkney Islands:Mainland,GBR,Europe,Western Europe,2070,4.2,271,NA,NA
UK:Scotland:Orkney Islands:Mainland,GBR,Europe,Western Europe,2080,4.2,317,NA,NA
UK:Scotland:Orkney Islands:Mainland,GBR,Europe,Western Europe,2090,5,366,NA,NA
UK:Scotland:Orkney Islands:Mainland,GBR,Europe,Western Europe,2100,5.3,436,NA,NA
UK:Scotland:Orkney Islands:Mainland,GBR,Europe,Western Europe,2110,5,448,NA,NA
UK:Scotland:Orkney Islands:Mainland,GBR,Europe,Western Europe,2120,4.9,498,NA,NA
UK:Scotland:Orkney Islands:Mainland,GBR,Europe,Western Europe,2130,4.8,547,NA,NA
UK:Scotland:Orkney Islands:Mainland,GBR,Europe,Western Europe,2140,4.7,595,NA,NA
UK:Scotland:Orkney Islands:Mainland,GBR,Europe,Western Europe,2150,4.7,642,NA,NA
Ukraine,UKR,Europe,Eastern Europe,2020,1.59,45.83,0.05,0.05
Ukraine,UKR,Europe,Eastern Europe,2030,1.62,82.17,NA,NA
Ukraine,UKR,Europe,Eastern Europe,2040,1.95,118.36,NA,NA
Ukraine,UKR,Europe,Eastern Europe,2050,2.35,172.39,0.05,0.05
Ukraine,UKR,Europe,Eastern Europe,2060,2.57,224.42,NA,NA
Ukraine,UKR,Europe,Eastern Europe,2070,2.78,283.53,NA,NA
Ukraine,UKR,Europe,Eastern Europe,2080,2.92,345.67,NA,NA
Ukraine,UKR,Europe,Eastern Europe,2090,2.43,409.53,NA,NA
Ukraine,UKR,Europe,Eastern Europe,2100,2.35,451,0.07,0.07
Ukraine,UKR,Europe,Eastern Europe,2110,2.84,497.53,NA,NA
Ukraine,UKR,Europe,Eastern Europe,2120,2.8,557.25,NA,NA
Ukraine,UKR,Europe,Eastern Europe,2130,2.77,615.97,NA,NA
Ukraine,UKR,Europe,Eastern Europe,2140,2.7,673.78,NA,NA
Ukraine,UKR,Europe,Eastern Europe,2150,2.68,730.44,NA,NA
United Arab Emirates,ARE,Asia,Western Asia,2020,4.01,50.43,0.29,0.39
United Arab Emirates,ARE,Asia,Western Asia,2030,4.16,93.14,NA,NA
United Arab Emirates,ARE,Asia,Western Asia,2040,4.41,136.43,NA,NA
United Arab Emirates,ARE,Asia,Western Asia,2050,4.8,189.14,0.36,0.46
United Arab Emirates,ARE,Asia,Western Asia,2060,5.33,237.43,NA,NA
United Arab Emirates,ARE,Asia,Western Asia,2070,6,295.57,NA,NA
United Arab Emirates,ARE,Asia,Western Asia,2080,6.5,359.86,NA,NA
United Arab Emirates,ARE,Asia,Western Asia,2090,6.51,425,NA,NA
United Arab Emirates,ARE,Asia,Western Asia,2100,6.51,489.14,0.56,0.83
United Arab Emirates,ARE,Asia,Western Asia,2110,6.66,553.86,NA,NA
United Arab Emirates,ARE,Asia,Western Asia,2120,6.54,620.14,NA,NA
United Arab Emirates,ARE,Asia,Western Asia,2130,6.49,685.43,NA,NA
United Arab Emirates,ARE,Asia,Western Asia,2140,6.34,750,NA,NA
United Arab Emirates,ARE,Asia,Western Asia,2150,6.29,812.86,NA,NA
Uruguay,URY,Americas,Latin America and the Caribbean,2020,2.93,40.33,NA,NA
Uruguay,URY,Americas,Latin America and the Caribbean,2030,3.09,77.6,NA,NA
Uruguay,URY,Americas,Latin America and the Caribbean,2040,3.76,116.47,NA,NA
Uruguay,URY,Americas,Latin America and the Caribbean,2050,4.56,175.2,NA,NA
Uruguay,URY,Americas,Latin America and the Caribbean,2060,4.9,229.47,NA,NA
Uruguay,URY,Americas,Latin America and the Caribbean,2070,5.21,289.67,NA,NA
Uruguay,URY,Americas,Latin America and the Caribbean,2080,5.78,354.93,NA,NA
Uruguay,URY,Americas,Latin America and the Caribbean,2090,6.31,424.6,NA,NA
Uruguay,URY,Americas,Latin America and the Caribbean,2100,6.25,498.87,NA,NA
Uruguay,URY,Americas,Latin America and the Caribbean,2110,5.91,582.93,NA,NA
Uruguay,URY,Americas,Latin America and the Caribbean,2120,5.82,653.27,NA,NA
Uruguay,URY,Americas,Latin America and the Caribbean,2130,5.76,722.93,NA,NA
Uruguay,URY,Americas,Latin America and the Caribbean,2140,5.65,791.53,NA,NA
Uruguay,URY,Americas,Latin America and the Caribbean,2150,5.56,858.87,NA,NA
USA,USA,Americas,Northern America,2020,1.59,72.26,NA,NA
USA,USA,Americas,Northern America,2030,1.68,131.04,NA,NA
USA,USA,Americas,Northern America,2040,1.83,195.26,NA,NA
USA,USA,Americas,Northern America,2050,1.94,269.26,NA,NA
USA,USA,Americas,Northern America,2060,2.05,338.14,NA,NA
USA,USA,Americas,Northern America,2070,2.13,415.31,NA,NA
USA,USA,Americas,Northern America,2080,2.19,493.77,NA,NA
USA,USA,Americas,Northern America,2090,2.22,572.52,NA,NA
USA,USA,Americas,Northern America,2100,2.27,654.93,NA,NA
USA,USA,Americas,Northern America,2110,2.31,727.28,NA,NA
USA,USA,Americas,Northern America,2120,2.28,808.61,NA,NA
USA,USA,Americas,Northern America,2130,2.25,889.02,NA,NA
USA,USA,Americas,Northern America,2140,2.22,968.42,NA,NA
USA,USA,Americas,Northern America,2150,2.19,1046.47,NA,NA
USA:Alaska,USA,Americas,Northern America,2020,1.24,14.5,NA,NA
USA:Alaska,USA,Americas,Northern America,2030,1.54,27.59,NA,NA
USA:Alaska,USA,Americas,Northern America,2040,2.08,49.9,NA,NA
USA:Alaska,USA,Americas,Northern America,2050,2.19,71.63,NA,NA
USA:Alaska,USA,Americas,Northern America,2060,2.14,105.86,NA,NA
USA:Alaska,USA,Americas,Northern America,2070,2.3,134.06,NA,NA
USA:Alaska,USA,Americas,Northern America,2080,2.67,163.85,NA,NA
USA:Alaska,USA,Americas,Northern America,2090,2.79,216.54,NA,NA
USA:Alaska,USA,Americas,Northern America,2100,2.41,262.46,NA,NA
USA:Alaska,USA,Americas,Northern America,2110,2.08,253,NA,NA
USA:Alaska,USA,Americas,Northern America,2120,1.91,277.91,NA,NA
USA:Alaska,USA,Americas,Northern America,2130,1.85,300.68,NA,NA
USA:Alaska,USA,Americas,Northern America,2140,1.89,324.14,NA,NA
USA:Alaska,USA,Americas,Northern America,2150,1.87,347.24,NA,NA
USA:Alaska:107,USA,Americas,Northern America,2020,2.6,38,NA,NA
USA:Alaska:107,USA,Americas,Northern America,2030,3.2,64,NA,NA
USA:Alaska:107,USA,Americas,Northern America,2040,4.4,104,NA,NA
USA:Alaska:107,USA,Americas,Northern America,2050,5,158,NA,NA
USA:Alaska:107,USA,Americas,Northern America,2060,5.1,208,NA,NA
USA:Alaska:107,USA,Americas,Northern America,2070,5.6,263,NA,NA
USA:Alaska:107,USA,Americas,Northern America,2080,6.6,323,NA,NA
USA:Alaska:107,USA,Americas,Northern America,2090,6.8,398,NA,NA
USA:Alaska:107,USA,Americas,Northern America,2100,6.2,468,NA,NA
USA:Alaska:107,USA,Americas,Northern America,2110,6,514,NA,NA
USA:Alaska:107,USA,Americas,Northern America,2120,5.9,574,NA,NA
USA:Alaska:107,USA,Americas,Northern America,2130,5.8,632,NA,NA
USA:Alaska:107,USA,Americas,Northern America,2140,5.8,690,NA,NA
USA:Alaska:107,USA,Americas,Northern America,2150,5.6,747,NA,NA
USA:Alaska:Adak Island,USA,Americas,Northern America,2020,0.6,4,NA,NA
USA:Alaska:Adak Island,USA,Americas,Northern America,2030,1,12,NA,NA
USA:Alaska:Adak Island,USA,Americas,Northern America,2040,1.8,26,NA,NA
USA:Alaska:Adak Island,USA,Americas,Northern America,2050,2.4,56,NA,NA
USA:Alaska:Adak Island,USA,Americas,Northern America,2060,2.9,81,NA,NA
USA:Alaska:Adak Island,USA,Americas,Northern America,2070,3.8,114,NA,NA
USA:Alaska:Adak Island,USA,Americas,Northern America,2080,4.8,162,NA,NA
USA:Alaska:Adak Island,USA,Americas,Northern America,2090,4.3,211,NA,NA
USA:Alaska:Adak Island,USA,Americas,Northern America,2100,4,252,NA,NA
USA:Alaska:Adak Island,USA,Americas,Northern America,2110,4.2,286,NA,NA
USA:Alaska:Adak Island,USA,Americas,Northern America,2120,4.1,327,NA,NA
USA:Alaska:Adak Island,USA,Americas,Northern America,2130,4,368,NA,NA
USA:Alaska:Adak Island,USA,Americas,Northern America,2140,3.8,406,NA,NA
USA:Alaska:Adak Island,USA,Americas,Northern America,2150,3.8,445,NA,NA
USA:Alaska:Attu Island,USA,Americas,Northern America,2020,3.4,38,NA,NA
USA:Alaska:Attu Island,USA,Americas,Northern America,2030,3.6,75,NA,NA
USA:Alaska:Attu Island,USA,Americas,Northern America,2040,4.2,115,NA,NA
USA:Alaska:Attu Island,USA,Americas,Northern America,2050,5,168,NA,NA
USA:Alaska:Attu Island,USA,Americas,Northern America,2060,5.6,221,NA,NA
USA:Alaska:Attu Island,USA,Americas,Northern America,2070,6.3,278,NA,NA
USA:Alaska:Attu Island,USA,Americas,Northern America,2080,7.3,352,NA,NA
USA:Alaska:Attu Island,USA,Americas,Northern America,2090,7,427,NA,NA
USA:Alaska:Attu Island,USA,Americas,Northern America,2100,6.7,494,NA,NA
USA:Alaska:Attu Island,USA,Americas,Northern America,2110,6.8,554,NA,NA
USA:Alaska:Attu Island,USA,Americas,Northern America,2120,6.7,622,NA,NA
USA:Alaska:Attu Island,USA,Americas,Northern America,2130,6.6,688,NA,NA
USA:Alaska:Attu Island,USA,Americas,Northern America,2140,6.4,755,NA,NA
USA:Alaska:Attu Island,USA,Americas,Northern America,2150,6.4,819,NA,NA
USA:Alaska:Baranof Island,USA,Americas,Northern America,2020,-1.2,-20,NA,NA
USA:Alaska:Baranof Island,USA,Americas,Northern America,2030,-0.7,-30,NA,NA
USA:Alaska:Baranof Island,USA,Americas,Northern America,2040,0.4,-32,NA,NA
USA:Alaska:Baranof Island,USA,Americas,Northern America,2050,0.9,-18,NA,NA
USA:Alaska:Baranof Island,USA,Americas,Northern America,2060,1.2,-7,NA,NA
USA:Alaska:Baranof Island,USA,Americas,Northern America,2070,1.5,8,NA,NA
USA:Alaska:Baranof Island,USA,Americas,Northern America,2080,2.2,26,NA,NA
USA:Alaska:Baranof Island,USA,Americas,Northern America,2090,2.7,59,NA,NA
USA:Alaska:Baranof Island,USA,Americas,Northern America,2100,2.3,91,NA,NA
USA:Alaska:Baranof Island,USA,Americas,Northern America,2110,1.8,91,NA,NA
USA:Alaska:Baranof Island,USA,Americas,Northern America,2120,1.8,109,NA,NA
USA:Alaska:Baranof Island,USA,Americas,Northern America,2130,1.6,126,NA,NA
USA:Alaska:Baranof Island,USA,Americas,Northern America,2140,1.6,142,NA,NA
USA:Alaska:Baranof Island,USA,Americas,Northern America,2150,1.5,158,NA,NA
USA:Alaska:Chichagof Island,USA,Americas,Northern America,2020,-8.95,-135,NA,NA
USA:Alaska:Chichagof Island,USA,Americas,Northern America,2030,-8.4,-224,NA,NA
USA:Alaska:Chichagof Island,USA,Americas,Northern America,2040,-7.35,-302,NA,NA
USA:Alaska:Chichagof Island,USA,Americas,Northern America,2050,-6.7,-367,NA,NA
USA:Alaska:Chichagof Island,USA,Americas,Northern America,2060,-6.55,-432,NA,NA
USA:Alaska:Chichagof Island,USA,Americas,Northern America,2070,-6.25,-494,NA,NA
USA:Alaska:Chichagof Island,USA,Americas,Northern America,2080,-5.55,-554,NA,NA
USA:Alaska:Chichagof Island,USA,Americas,Northern America,2090,-4.95,-597,NA,NA
USA:Alaska:Chichagof Island,USA,Americas,Northern America,2100,-5.4,-641,NA,NA
USA:Alaska:Chichagof Island,USA,Americas,Northern America,2110,-5.85,-719,NA,NA
