country,iso_alpha3,region,sub_region,exag_env,climate_crisis,protect_env,sex,age,educyrs,degree,soc_rank,gov_peo,gov_bus,how_bus,how_peo,mem_env,care_env
Denmark,DNK,Europe,Northern Europe,7,29,9,1,36,10,Uni,high,1,1,2,2,0,1
Denmark,DNK,Europe,Northern Europe,7,35,8,1,53,18,noUni,high,0,0,1,1,0,1
Denmark,DNK,Europe,Northern Europe,9,27,8,1,52,15,Uni,middle,1,1,0,0,1,1
Denmark,DNK,Europe,Northern Europe,11,25,8,0,26,14,Uni,middle,1,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,7,33,9,1,39,10,Uni,middle,1,1,1,2,0,1
Denmark,DNK,Europe,Northern Europe,5,33,10,1,39,10,Uni,middle,1,1,0,0,0,1
Denmark,DNK,Europe,Northern Europe,10,31,4,0,20,13,Uni,middle,1,1,0,0,0,1
Denmark,DNK,Europe,Northern Europe,4,33,9,0,50,10,Uni,low,1,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,4,28,6,0,28,10,Uni,middle,1,1,1,0,0,1
Denmark,DNK,Europe,Northern Europe,7,27,7,0,55,20,noUni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,7,30,7,1,21,13,Uni,middle,1,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,5,30,7,1,27,11,Uni,middle,1,1,1,2,0,0
Denmark,DNK,Europe,Northern Europe,11,23,8,1,20,10,Uni,middle,0,1,2,2,0,0
Denmark,DNK,Europe,Northern Europe,5,30,7,0,55,20,noUni,middle,1,1,0,1,1,1
Denmark,DNK,Europe,Northern Europe,6,22,7,0,64,14,noUni,high,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,8,22,7,0,29,20,noUni,middle,1,1,1,1,1,1
Denmark,DNK,Europe,Northern Europe,4,25,9,1,50,24,noUni,middle,1,1,1,1,1,1
Denmark,DNK,Europe,Northern Europe,8,27,6,0,37,15,noUni,low,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,4,23,4,0,31,19,Uni,middle,1,1,2,2,0,1
Denmark,DNK,Europe,Northern Europe,10,16,6,1,49,16,noUni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,8,28,8,0,42,17,noUni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,9,29,8,1,22,16,noUni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,4,29,9,0,27,96,noUni,high,1,1,0,1,1,1
Denmark,DNK,Europe,Northern Europe,5,29,9,1,51,20,noUni,middle,0,1,0,1,1,1
Denmark,DNK,Europe,Northern Europe,8,27,9,0,67,19,noUni,high,1,1,2,2,0,1
Denmark,DNK,Europe,Northern Europe,8,27,6,0,47,17,Uni,middle,1,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,6,28,8,1,51,15,Uni,middle,1,1,2,2,0,1
Denmark,DNK,Europe,Northern Europe,3,35,9,0,50,13,Uni,middle,1,1,1,1,1,1
Denmark,DNK,Europe,Northern Europe,6,32,7,1,50,16,noUni,middle,1,1,1,1,1,1
Denmark,DNK,Europe,Northern Europe,6,33,9,1,49,11,Uni,middle,1,1,1,2,0,1
Denmark,DNK,Europe,Northern Europe,15,30,4,1,64,9,Uni,middle,1,1,2,2,0,1
Denmark,DNK,Europe,Northern Europe,6,25,7,1,30,12,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,4,28,9,1,54,9,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,6,29,9,1,40,17,noUni,middle,0,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,12,25,5,1,45,10,Uni,middle,1,1,1,0,0,1
Denmark,DNK,Europe,Northern Europe,8,23,8,0,36,16,noUni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,7,23,9,1,52,54,Uni,middle,0,0,0,0,0,1
Denmark,DNK,Europe,Northern Europe,6,28,11,0,46,17,noUni,middle,1,1,0,0,0,1
Denmark,DNK,Europe,Northern Europe,6,28,8,0,43,20,noUni,high,1,1,2,1,1,1
Denmark,DNK,Europe,Northern Europe,8,33,11,1,55,9,Uni,middle,1,1,0,0,0,1
Denmark,DNK,Europe,Northern Europe,7,21,8,1,25,13,Uni,middle,1,1,1,1,1,1
Denmark,DNK,Europe,Northern Europe,6,32,8,1,36,11,Uni,middle,1,1,2,1,0,1
Denmark,DNK,Europe,Northern Europe,6,28,8,1,24,15,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,7,23,7,0,30,16,Uni,middle,1,1,0,0,0,1
Denmark,DNK,Europe,Northern Europe,6,24,6,1,50,18,Uni,middle,1,1,0,2,1,1
Denmark,DNK,Europe,Northern Europe,7,27,3,1,36,10,Uni,high,1,1,0,0,0,0
Denmark,DNK,Europe,Northern Europe,10,20,6,0,43,9,Uni,middle,0,1,1,1,0,0
Denmark,DNK,Europe,Northern Europe,13,26,10,0,67,11,Uni,middle,1,1,2,2,0,1
Denmark,DNK,Europe,Northern Europe,4,28,6,1,37,9,Uni,middle,1,1,0,1,1,1
Denmark,DNK,Europe,Northern Europe,9,28,7,0,36,10,Uni,middle,1,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,5,28,10,0,51,25,noUni,high,1,1,0,2,1,1
Denmark,DNK,Europe,Northern Europe,5,29,8,1,50,19,noUni,middle,1,1,1,1,1,1
Denmark,DNK,Europe,Northern Europe,7,25,7,0,45,9,Uni,middle,0,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,7,29,7,0,47,13,noUni,high,1,1,0,0,0,1
Denmark,DNK,Europe,Northern Europe,6,27,9,0,48,18,noUni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,10,23,6,0,54,23,noUni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,7,26,5,0,31,10,Uni,middle,1,1,1,2,0,0
Denmark,DNK,Europe,Northern Europe,6,30,5,1,46,21,noUni,high,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,9,27,7,0,48,15,Uni,high,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,5,25,8,1,47,17,Uni,middle,1,1,1,1,1,1
Denmark,DNK,Europe,Northern Europe,7,31,7,0,25,10,Uni,middle,0,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,3,27,8,1,56,16,Uni,middle,0,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,4,28,8,1,49,13,Uni,middle,1,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,6,29,8,0,42,15,Uni,middle,1,1,0,0,0,1
Denmark,DNK,Europe,Northern Europe,8,23,4,0,41,14,Uni,middle,1,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,4,29,8,1,50,10,Uni,middle,0,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,11,20,9,1,21,10,Uni,middle,0,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,10,30,7,0,40,10,Uni,middle,1,1,0,2,0,1
Denmark,DNK,Europe,Northern Europe,7,22,9,1,39,13,noUni,high,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,4,28,8,0,66,21,noUni,high,1,1,1,1,1,1
Denmark,DNK,Europe,Northern Europe,8,23,8,0,53,24,noUni,high,1,1,0,2,0,1
Denmark,DNK,Europe,Northern Europe,13,30,8,0,59,8,Uni,middle,1,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,6,25,11,0,44,11,Uni,middle,1,1,0,2,0,1
Denmark,DNK,Europe,Northern Europe,9,23,5,0,38,18,noUni,middle,1,1,0,0,0,1
Denmark,DNK,Europe,Northern Europe,8,25,7,0,43,12,Uni,middle,1,1,2,1,0,1
Denmark,DNK,Europe,Northern Europe,10,24,4,0,64,8,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,7,30,6,1,34,18,noUni,middle,1,1,2,1,0,1
Denmark,DNK,Europe,Northern Europe,8,22,7,0,46,13,Uni,middle,1,1,0,2,0,1
Denmark,DNK,Europe,Northern Europe,7,30,8,1,46,17,noUni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,4,28,5,0,55,12,Uni,high,1,1,0,2,0,1
Denmark,DNK,Europe,Northern Europe,12,25,8,0,19,11,Uni,low,0,1,0,0,0,0
Denmark,DNK,Europe,Northern Europe,6,33,9,0,46,12,Uni,middle,1,1,1,2,0,1
Denmark,DNK,Europe,Northern Europe,6,20,9,0,60,23,noUni,middle,1,1,0,0,0,1
Denmark,DNK,Europe,Northern Europe,8,34,7,1,42,12,Uni,middle,1,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,9,29,4,0,25,95,Uni,high,0,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,7,26,7,0,42,13,noUni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,4,33,9,1,47,11,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,6,29,7,1,21,10,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,3,34,8,0,24,96,Uni,middle,0,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,10,21,5,0,26,9,Uni,middle,1,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,12,26,5,1,29,15,Uni,low,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,9,22,6,0,38,9,Uni,middle,0,0,1,1,0,1
Denmark,DNK,Europe,Northern Europe,6,28,8,1,48,10,Uni,low,1,1,1,0,0,1
Denmark,DNK,Europe,Northern Europe,4,33,11,1,34,13,noUni,middle,1,1,2,2,0,1
Denmark,DNK,Europe,Northern Europe,6,26,7,0,34,13,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,6,24,7,1,59,17,noUni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,10,23,4,0,50,10,Uni,middle,1,1,2,2,0,1
Denmark,DNK,Europe,Northern Europe,10,27,8,1,51,11,Uni,middle,0,1,1,1,0,0
Denmark,DNK,Europe,Northern Europe,8,26,9,0,64,8,Uni,middle,0,1,0,2,0,1
Denmark,DNK,Europe,Northern Europe,7,26,4,0,44,10,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,6,27,9,1,59,10,Uni,high,1,1,1,2,0,1
Denmark,DNK,Europe,Northern Europe,7,31,7,1,46,12,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,10,22,6,0,30,23,noUni,middle,1,1,2,2,0,1
Denmark,DNK,Europe,Northern Europe,10,22,8,0,60,14,Uni,middle,1,1,2,2,0,1
Denmark,DNK,Europe,Northern Europe,6,27,8,0,44,13,Uni,middle,1,1,1,2,0,1
Denmark,DNK,Europe,Northern Europe,4,35,8,0,57,20,noUni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,10,29,6,1,19,96,Uni,middle,0,0,2,1,1,1
Denmark,DNK,Europe,Northern Europe,11,30,6,0,48,17,Uni,middle,1,1,0,0,0,1
Denmark,DNK,Europe,Northern Europe,10,27,7,0,50,17,Uni,high,1,1,2,2,0,1
Denmark,DNK,Europe,Northern Europe,14,25,6,0,19,12,Uni,middle,1,1,0,2,0,1
Denmark,DNK,Europe,Northern Europe,3,35,9,0,55,16,noUni,middle,1,1,0,0,0,1
Denmark,DNK,Europe,Northern Europe,8,35,8,0,44,14,noUni,middle,1,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,6,28,6,1,38,19,Uni,low,0,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,6,27,12,0,58,8,Uni,middle,0,1,1,2,0,0
Denmark,DNK,Europe,Northern Europe,13,29,5,1,20,9,Uni,low,0,1,1,2,0,0
Denmark,DNK,Europe,Northern Europe,8,27,10,0,44,19,noUni,high,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,3,31,8,0,48,12,Uni,middle,1,1,1,1,1,1
Denmark,DNK,Europe,Northern Europe,3,25,12,1,52,13,Uni,high,1,1,2,2,1,1
Denmark,DNK,Europe,Northern Europe,7,24,7,0,23,10,Uni,middle,0,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,3,35,11,0,38,9,Uni,high,1,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,7,28,9,1,31,17,noUni,middle,1,1,1,2,0,1
Denmark,DNK,Europe,Northern Europe,8,29,8,0,30,11,Uni,high,0,0,1,1,0,1
Denmark,DNK,Europe,Northern Europe,7,29,7,0,46,9,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,6,32,8,1,51,13,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,7,33,12,0,56,10,Uni,low,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,9,25,11,0,40,10,Uni,high,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,5,30,9,1,47,12,Uni,middle,1,1,0,0,0,1
Denmark,DNK,Europe,Northern Europe,9,14,6,0,59,16,noUni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,9,21,9,1,57,8,Uni,middle,0,0,1,1,0,1
Denmark,DNK,Europe,Northern Europe,8,26,7,0,44,9,Uni,middle,1,1,0,0,0,1
Denmark,DNK,Europe,Northern Europe,4,28,10,0,64,10,Uni,high,1,1,1,2,0,1
Denmark,DNK,Europe,Northern Europe,5,32,6,1,39,10,Uni,middle,1,1,0,0,0,1
Denmark,DNK,Europe,Northern Europe,6,33,8,0,49,14,Uni,high,1,1,0,2,0,1
Denmark,DNK,Europe,Northern Europe,6,27,6,0,31,12,noUni,middle,1,1,0,2,0,1
Denmark,DNK,Europe,Northern Europe,8,27,5,0,28,13,noUni,high,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,5,25,11,1,27,19,noUni,high,1,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,7,26,7,0,19,11,Uni,middle,0,0,0,1,0,1
Denmark,DNK,Europe,Northern Europe,4,22,11,0,24,96,Uni,middle,1,1,1,0,1,1
Denmark,DNK,Europe,Northern Europe,8,28,8,0,28,11,Uni,high,1,0,0,0,0,1
Denmark,DNK,Europe,Northern Europe,4,32,6,0,43,10,Uni,middle,1,1,0,0,0,1
Denmark,DNK,Europe,Northern Europe,8,34,12,1,32,9,Uni,low,1,1,2,2,0,1
Denmark,DNK,Europe,Northern Europe,5,27,5,1,56,13,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,5,25,6,0,55,13,Uni,high,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,8,22,6,0,60,9,Uni,high,1,1,1,1,0,0
Denmark,DNK,Europe,Northern Europe,5,29,9,0,29,14,Uni,high,1,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,12,32,7,1,52,8,Uni,middle,1,1,0,0,0,1
Denmark,DNK,Europe,Northern Europe,6,27,8,1,48,11,Uni,high,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,6,35,12,0,44,13,Uni,middle,1,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,7,27,6,0,43,12,Uni,middle,1,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,7,27,7,0,59,14,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,5,34,10,0,31,10,Uni,middle,1,1,1,1,0,0
Denmark,DNK,Europe,Northern Europe,4,26,8,0,43,14,noUni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,5,31,9,1,36,13,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,8,29,6,1,53,10,Uni,middle,0,1,2,1,0,0
Denmark,DNK,Europe,Northern Europe,8,21,9,0,47,12,Uni,middle,1,1,1,0,0,1
Denmark,DNK,Europe,Northern Europe,5,32,9,1,32,8,Uni,middle,1,1,0,0,0,1
Denmark,DNK,Europe,Northern Europe,7,24,9,0,27,14,Uni,high,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,7,22,8,0,40,16,Uni,middle,1,1,1,0,0,1
Denmark,DNK,Europe,Northern Europe,7,29,7,1,20,10,Uni,middle,1,1,0,0,0,1
Denmark,DNK,Europe,Northern Europe,7,27,9,1,61,10,Uni,middle,1,1,0,2,0,0
Denmark,DNK,Europe,Northern Europe,5,30,8,1,23,9,Uni,high,0,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,8,23,7,0,48,15,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,6,27,8,1,57,54,Uni,middle,1,1,1,0,0,1
Denmark,DNK,Europe,Northern Europe,7,26,8,0,45,10,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,6,26,12,0,40,9,Uni,low,1,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,8,30,9,1,42,19,noUni,high,1,1,0,0,0,1
Denmark,DNK,Europe,Northern Europe,3,24,6,1,58,11,Uni,middle,1,1,2,2,0,1
Denmark,DNK,Europe,Northern Europe,11,26,7,0,44,11,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,3,27,9,1,44,13,Uni,middle,1,1,0,0,0,1
Denmark,DNK,Europe,Northern Europe,7,27,6,0,28,17,noUni,middle,1,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,6,24,7,0,44,15,Uni,high,1,1,1,2,0,1
Denmark,DNK,Europe,Northern Europe,6,26,9,0,37,10,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,9,28,7,1,37,20,noUni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,10,27,8,0,28,10,Uni,high,1,0,0,2,0,1
Denmark,DNK,Europe,Northern Europe,7,32,10,0,36,13,Uni,high,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,6,30,8,1,51,18,Uni,middle,1,1,2,2,0,1
Denmark,DNK,Europe,Northern Europe,12,33,6,0,21,8,Uni,middle,0,0,0,1,0,1
Denmark,DNK,Europe,Northern Europe,13,33,8,1,50,12,Uni,middle,1,1,2,1,0,1
Denmark,DNK,Europe,Northern Europe,6,32,9,0,39,19,Uni,middle,1,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,5,28,7,1,21,96,Uni,low,1,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,10,22,8,0,46,9,Uni,high,0,1,0,2,0,1
Denmark,DNK,Europe,Northern Europe,7,33,7,0,31,13,noUni,middle,1,1,0,1,1,1
Denmark,DNK,Europe,Northern Europe,10,28,8,0,38,11,Uni,middle,1,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,6,32,8,1,40,11,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,8,31,10,1,20,8,Uni,middle,1,1,0,0,0,0
Denmark,DNK,Europe,Northern Europe,4,25,8,0,49,18,noUni,high,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,6,28,5,1,31,11,Uni,middle,1,1,0,0,0,0
Denmark,DNK,Europe,Northern Europe,5,25,9,1,29,20,noUni,high,1,1,0,2,0,1
Denmark,DNK,Europe,Northern Europe,5,29,6,1,29,14,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,13,22,10,0,64,8,Uni,middle,0,1,1,2,0,1
Denmark,DNK,Europe,Northern Europe,7,27,8,1,51,13,Uni,middle,0,1,1,2,0,1
Denmark,DNK,Europe,Northern Europe,9,28,10,1,27,16,noUni,high,1,1,0,0,0,1
Denmark,DNK,Europe,Northern Europe,7,28,10,1,61,10,Uni,high,1,1,1,2,0,1
Denmark,DNK,Europe,Northern Europe,9,29,9,0,29,10,Uni,middle,0,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,7,35,8,0,34,9,Uni,high,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,7,28,8,1,23,12,Uni,middle,0,0,1,1,0,1
Denmark,DNK,Europe,Northern Europe,13,24,5,0,27,12,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,9,26,6,0,45,10,Uni,low,1,1,0,2,0,1
Denmark,DNK,Europe,Northern Europe,5,33,10,1,48,12,Uni,middle,1,1,2,2,0,1
Denmark,DNK,Europe,Northern Europe,12,32,9,1,51,10,Uni,middle,1,1,0,1,0,0
Denmark,DNK,Europe,Northern Europe,7,28,4,1,54,13,noUni,middle,1,1,1,2,0,1
Denmark,DNK,Europe,Northern Europe,7,28,9,0,29,13,Uni,middle,1,1,0,0,0,1
Denmark,DNK,Europe,Northern Europe,7,27,8,0,37,10,Uni,high,1,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,5,25,8,0,32,13,noUni,high,1,1,1,2,0,1
Denmark,DNK,Europe,Northern Europe,7,27,7,0,56,16,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,6,25,8,1,41,16,Uni,middle,1,1,0,0,1,1
Denmark,DNK,Europe,Northern Europe,6,28,9,0,62,12,Uni,high,1,1,2,2,0,1
Denmark,DNK,Europe,Northern Europe,3,35,9,1,46,11,Uni,low,1,1,1,2,0,1
Denmark,DNK,Europe,Northern Europe,6,27,6,1,70,10,Uni,middle,1,1,1,2,0,1
Denmark,DNK,Europe,Northern Europe,5,30,7,1,22,14,Uni,middle,1,1,2,2,0,0
Denmark,DNK,Europe,Northern Europe,9,27,8,0,58,19,noUni,high,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,6,35,9,0,33,17,Uni,middle,1,1,0,0,0,1
Denmark,DNK,Europe,Northern Europe,12,26,9,1,68,8,Uni,middle,1,1,0,0,0,0
Denmark,DNK,Europe,Northern Europe,9,24,11,0,44,20,noUni,high,1,1,1,0,0,1
Denmark,DNK,Europe,Northern Europe,3,35,9,1,31,15,Uni,middle,1,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,9,27,10,0,36,10,Uni,middle,1,1,2,2,0,1
Denmark,DNK,Europe,Northern Europe,10,33,9,0,42,15,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,9,24,4,0,42,9,Uni,middle,1,1,1,1,0,0
Denmark,DNK,Europe,Northern Europe,6,26,8,0,39,19,noUni,middle,1,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,5,29,12,0,24,12,Uni,high,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,6,30,7,0,38,9,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,6,28,7,0,31,10,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,6,21,7,0,42,18,noUni,high,1,1,0,0,0,1
Denmark,DNK,Europe,Northern Europe,5,33,10,1,36,13,Uni,middle,1,1,0,0,1,1
Denmark,DNK,Europe,Northern Europe,3,31,9,1,34,96,noUni,middle,1,1,1,1,1,1
Denmark,DNK,Europe,Northern Europe,6,31,3,0,57,10,Uni,middle,0,1,1,2,0,1
Denmark,DNK,Europe,Northern Europe,13,22,5,0,34,17,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,6,28,9,1,57,10,Uni,middle,1,1,0,1,1,1
Denmark,DNK,Europe,Northern Europe,6,30,12,0,53,13,Uni,middle,1,1,0,2,0,1
Denmark,DNK,Europe,Northern Europe,11,35,3,1,39,10,Uni,middle,1,1,0,2,0,1
Denmark,DNK,Europe,Northern Europe,9,23,6,1,50,16,noUni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,6,30,7,1,39,11,Uni,middle,1,1,1,2,0,1
Denmark,DNK,Europe,Northern Europe,4,27,9,1,25,15,noUni,middle,1,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,9,24,6,0,38,19,noUni,high,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,12,35,11,1,80,8,Uni,middle,0,1,0,2,0,1
Denmark,DNK,Europe,Northern Europe,8,26,8,0,30,13,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,6,29,9,1,56,14,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,9,29,11,0,54,12,Uni,middle,1,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,14,31,8,0,30,10,Uni,middle,0,1,0,2,0,0
Denmark,DNK,Europe,Northern Europe,11,22,3,1,35,10,Uni,high,0,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,6,26,9,1,44,13,Uni,middle,1,1,0,1,0,1
Denmark,DNK,Europe,Northern Europe,4,23,7,0,47,10,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,3,28,9,1,41,10,Uni,middle,1,1,0,0,0,1
Denmark,DNK,Europe,Northern Europe,6,33,6,0,58,15,Uni,middle,1,1,1,2,0,1
Denmark,DNK,Europe,Northern Europe,9,25,8,0,51,14,noUni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,6,29,10,0,45,20,noUni,high,1,1,0,2,1,1
Denmark,DNK,Europe,Northern Europe,8,19,7,1,44,13,Uni,high,1,1,1,2,0,1
Denmark,DNK,Europe,Northern Europe,9,18,6,1,51,13,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,7,28,5,1,33,16,Uni,high,1,1,0,2,0,1
Denmark,DNK,Europe,Northern Europe,9,28,8,0,45,10,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,8,27,11,1,30,14,Uni,high,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,8,35,12,0,46,16,Uni,middle,0,1,0,2,0,1
Denmark,DNK,Europe,Northern Europe,5,26,7,1,42,10,Uni,middle,1,1,0,0,0,0
Denmark,DNK,Europe,Northern Europe,11,25,5,1,57,10,Uni,high,1,1,1,2,0,0
Denmark,DNK,Europe,Northern Europe,13,26,5,0,52,16,noUni,middle,1,1,0,0,0,1
Denmark,DNK,Europe,Northern Europe,7,27,7,0,64,10,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,7,25,8,1,24,95,Uni,middle,1,1,0,0,0,1
Denmark,DNK,Europe,Northern Europe,11,29,6,1,60,23,noUni,high,1,1,0,0,0,1
Denmark,DNK,Europe,Northern Europe,11,25,4,0,34,10,Uni,middle,1,1,0,0,0,1
Denmark,DNK,Europe,Northern Europe,12,28,4,0,53,10,Uni,middle,1,1,0,2,0,1
Denmark,DNK,Europe,Northern Europe,8,28,4,1,29,18,noUni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,6,31,10,0,58,13,Uni,middle,1,1,2,2,0,1
Denmark,DNK,Europe,Northern Europe,8,27,4,1,49,13,Uni,middle,1,1,0,0,0,1
Denmark,DNK,Europe,Northern Europe,9,26,10,0,21,10,Uni,middle,0,1,2,1,0,1
Denmark,DNK,Europe,Northern Europe,12,21,11,0,20,12,Uni,middle,1,1,2,1,1,1
Denmark,DNK,Europe,Northern Europe,7,34,6,0,20,10,Uni,middle,0,0,2,2,0,0
Denmark,DNK,Europe,Northern Europe,9,22,6,0,28,19,noUni,middle,1,1,2,2,0,1
Denmark,DNK,Europe,Northern Europe,10,25,6,1,61,8,Uni,middle,1,1,1,2,0,1
Denmark,DNK,Europe,Northern Europe,8,23,4,1,64,16,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,8,25,5,0,50,12,Uni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,5,33,6,1,41,10,Uni,high,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,7,20,5,1,26,96,noUni,middle,1,1,1,1,0,1
Denmark,DNK,Europe,Northern Europe,5,27,11,1,55,10,Uni,middle,1,1,0,2,0,1
Denmark,DNK,Europe,Northern Europe,6,29,8,0,51,14,Uni,middle,1,1,1,2,0,1
